Component,Timestamp(us),Total Allocated(MB),Total Reserved(MB),Total Active(MB),Stream Ptr,Device Type
PTA,1783598303437954.716	,2692.50146484375,9626.0,2692.50146484375,61,NPU:3
PTA+GE,1783598303437954.716	,2692.50146484375,9626.0,2692.50146484375,61,NPU:3
PTA,1783598303438024.120	,2692.501953125,9626.0,2692.501953125,61,NPU:3
PTA+GE,1783598303438024.120	,2692.501953125,9626.0,2692.501953125,61,NPU:3
PTA,1783598303438028.908	,2708.50244140625,9626.0,2708.50244140625,61,NPU:3
PTA+GE,1783598303438028.908	,2708.50244140625,9626.0,2708.50244140625,61,NPU:3
PTA,1783598303438059.283	,2692.501953125,9626.0,2692.501953125,61,NPU:3
PTA+GE,1783598303438059.283	,2692.501953125,9626.0,2692.501953125,61,NPU:3
PTA,1783598303438059.694	,2692.501953125,9626.0,2692.501953125,61,NPU:3
PTA+GE,1783598303438059.694	,2692.501953125,9626.0,2692.501953125,61,NPU:3
PTA,1783598303438063.359	,2692.50146484375,9626.0,2692.50146484375,61,NPU:3
PTA+GE,1783598303438063.359	,2692.50146484375,9626.0,2692.50146484375,61,NPU:3
PTA,1783598303438063.930	,2692.50146484375,9626.0,2692.50146484375,61,NPU:3
PTA+GE,1783598303438063.930	,2692.50146484375,9626.0,2692.50146484375,61,NPU:3
PTA,1783598303438212.012	,2692.501953125,9626.0,2692.501953125,61,NPU:3
PTA+GE,1783598303438212.012	,2692.501953125,9626.0,2692.501953125,61,NPU:3
PTA,1783598303438428.727	,2692.50244140625,9626.0,2692.50244140625,61,NPU:3
PTA+GE,1783598303438428.727	,2692.50244140625,9626.0,2692.50244140625,61,NPU:3
PTA,1783598303438432.643	,2708.50341796875,9626.0,2708.50341796875,61,NPU:3
PTA+GE,1783598303438432.643	,2708.50341796875,9626.0,2708.50341796875,61,NPU:3
PTA,1783598303438462.127	,2692.50244140625,9626.0,2692.50244140625,61,NPU:3
PTA+GE,1783598303438462.127	,2692.50244140625,9626.0,2692.50244140625,61,NPU:3
PTA,1783598303438462.578	,2692.50244140625,9626.0,2692.50244140625,61,NPU:3
PTA+GE,1783598303438462.578	,2692.50244140625,9626.0,2692.50244140625,61,NPU:3
PTA,1783598303438573.775	,2692.5029296875,9626.0,2692.5029296875,61,NPU:3
PTA+GE,1783598303438573.775	,2692.5029296875,9626.0,2692.5029296875,61,NPU:3
PTA,1783598303438602.668	,2708.50341796875,9626.0,2708.50341796875,61,NPU:3
PTA+GE,1783598303438602.668	,2708.50341796875,9626.0,2708.50341796875,61,NPU:3
PTA,1783598303438632.072	,2692.5029296875,9626.0,2692.5029296875,61,NPU:3
PTA+GE,1783598303438632.072	,2692.5029296875,9626.0,2692.5029296875,61,NPU:3
PTA,1783598303438632.623	,2692.5029296875,9626.0,2692.5029296875,61,NPU:3
PTA+GE,1783598303438632.623	,2692.5029296875,9626.0,2692.5029296875,61,NPU:3
PTA,1783598303438635.567	,2692.50244140625,9626.0,2692.50244140625,61,NPU:3
PTA+GE,1783598303438635.567	,2692.50244140625,9626.0,2692.50244140625,61,NPU:3
PTA,1783598303438636.418	,2692.50244140625,9626.0,2692.50244140625,61,NPU:3
PTA+GE,1783598303438636.418	,2692.50244140625,9626.0,2692.50244140625,61,NPU:3
PTA,1783598303438697.610	,2692.5029296875,9626.0,2692.5029296875,61,NPU:3
PTA+GE,1783598303438697.610	,2692.5029296875,9626.0,2692.5029296875,61,NPU:3
PTA,1783598303438700.935	,2708.50341796875,9626.0,2708.50341796875,61,NPU:3
PTA+GE,1783598303438700.935	,2708.50341796875,9626.0,2708.50341796875,61,NPU:3
PTA,1783598303438730.610	,2692.5029296875,9626.0,2692.5029296875,61,NPU:3
PTA+GE,1783598303438730.610	,2692.5029296875,9626.0,2692.5029296875,61,NPU:3
PTA,1783598303438731.010	,2692.5029296875,9626.0,2692.5029296875,61,NPU:3
PTA+GE,1783598303438731.010	,2692.5029296875,9626.0,2692.5029296875,61,NPU:3
PTA,1783598303438734.436	,2692.50244140625,9626.0,2692.50244140625,61,NPU:3
PTA+GE,1783598303438734.436	,2692.50244140625,9626.0,2692.50244140625,61,NPU:3
PTA,1783598303438734.876	,2692.50244140625,9626.0,2692.50244140625,61,NPU:3
PTA+GE,1783598303438734.876	,2692.50244140625,9626.0,2692.50244140625,61,NPU:3
PTA,1783598303438736.298	,2692.501953125,9626.0,2692.501953125,61,NPU:3
PTA+GE,1783598303438736.298	,2692.501953125,9626.0,2692.501953125,61,NPU:3
PTA,1783598303438737.931	,2692.501953125,9626.0,2692.501953125,61,NPU:3
PTA+GE,1783598303438737.931	,2692.501953125,9626.0,2692.501953125,61,NPU:3
PTA,1783598303438875.397	,2692.50244140625,9626.0,2692.50244140625,61,NPU:3
PTA+GE,1783598303438875.397	,2692.50244140625,9626.0,2692.50244140625,61,NPU:3
PTA,1783598303439076.448	,2692.5029296875,9626.0,2692.5029296875,61,NPU:3
PTA+GE,1783598303439076.448	,2692.5029296875,9626.0,2692.5029296875,61,NPU:3
PTA,1783598303439079.984	,2708.50390625,9626.0,2708.50390625,61,NPU:3
PTA+GE,1783598303439079.984	,2708.50390625,9626.0,2708.50390625,61,NPU:3
PTA,1783598303439107.775	,2692.5029296875,9626.0,2692.5029296875,61,NPU:3
PTA+GE,1783598303439107.775	,2692.5029296875,9626.0,2692.5029296875,61,NPU:3
PTA,1783598303439108.346	,2692.5029296875,9626.0,2692.5029296875,61,NPU:3
PTA+GE,1783598303439108.346	,2692.5029296875,9626.0,2692.5029296875,61,NPU:3
PTA,1783598303439220.364	,2692.50341796875,9626.0,2692.50341796875,61,NPU:3
PTA+GE,1783598303439220.364	,2692.50341796875,9626.0,2692.50341796875,61,NPU:3
PTA,1783598303439248.997	,2708.50390625,9626.0,2708.50390625,61,NPU:3
PTA+GE,1783598303439248.997	,2708.50390625,9626.0,2708.50390625,61,NPU:3
PTA,1783598303439277.370	,2692.50341796875,9626.0,2692.50341796875,61,NPU:3
PTA+GE,1783598303439277.370	,2692.50341796875,9626.0,2692.50341796875,61,NPU:3
PTA,1783598303439277.920	,2692.50341796875,9626.0,2692.50341796875,61,NPU:3
PTA+GE,1783598303439277.920	,2692.50341796875,9626.0,2692.50341796875,61,NPU:3
PTA,1783598303439280.484	,2692.5029296875,9626.0,2692.5029296875,61,NPU:3
PTA+GE,1783598303439280.484	,2692.5029296875,9626.0,2692.5029296875,61,NPU:3
PTA,1783598303439281.356	,2692.5029296875,9626.0,2692.5029296875,61,NPU:3
PTA+GE,1783598303439281.356	,2692.5029296875,9626.0,2692.5029296875,61,NPU:3
PTA,1783598303439339.343	,2692.50341796875,9626.0,2692.50341796875,61,NPU:3
PTA+GE,1783598303439339.343	,2692.50341796875,9626.0,2692.50341796875,61,NPU:3
PTA,1783598303439341.986	,2708.50390625,9626.0,2708.50390625,61,NPU:3
PTA+GE,1783598303439341.986	,2708.50390625,9626.0,2708.50390625,61,NPU:3
PTA,1783598303439368.947	,2692.50341796875,9626.0,2692.50341796875,61,NPU:3
PTA+GE,1783598303439368.947	,2692.50341796875,9626.0,2692.50341796875,61,NPU:3
PTA,1783598303439369.357	,2692.50341796875,9626.0,2692.50341796875,61,NPU:3
PTA+GE,1783598303439369.357	,2692.50341796875,9626.0,2692.50341796875,61,NPU:3
PTA,1783598303439371.661	,2692.5029296875,9626.0,2692.5029296875,61,NPU:3
PTA+GE,1783598303439371.661	,2692.5029296875,9626.0,2692.5029296875,61,NPU:3
PTA,1783598303439372.622	,2692.5029296875,9626.0,2692.5029296875,61,NPU:3
PTA+GE,1783598303439372.622	,2692.5029296875,9626.0,2692.5029296875,61,NPU:3
PTA,1783598303439373.984	,2692.50244140625,9626.0,2692.50244140625,61,NPU:3
PTA+GE,1783598303439373.984	,2692.50244140625,9626.0,2692.50244140625,61,NPU:3
PTA,1783598303439374.515	,2692.50244140625,9626.0,2692.50244140625,61,NPU:3
PTA+GE,1783598303439374.515	,2692.50244140625,9626.0,2692.50244140625,61,NPU:3
PTA,1783598303439727.885	,3076.50244140625,9626.0,3076.50244140625,61,NPU:3
PTA+GE,1783598303439727.885	,3076.50244140625,9626.0,3076.50244140625,61,NPU:3
PTA,1783598303439759.462	,6148.50439453125,9626.0,6148.50439453125,61,NPU:3
PTA+GE,1783598303439759.462	,6148.50439453125,9626.0,6148.50439453125,61,NPU:3
PTA,1783598303439787.965	,3076.50244140625,9626.0,3076.50244140625,61,NPU:3
PTA+GE,1783598303439787.965	,3076.50244140625,9626.0,3076.50244140625,61,NPU:3
PTA,1783598303439788.506	,3076.50244140625,9626.0,3076.50244140625,61,NPU:3
PTA+GE,1783598303439788.506	,3076.50244140625,9626.0,3076.50244140625,61,NPU:3
PTA,1783598303439867.655	,3204.50244140625,9626.0,3204.50244140625,61,NPU:3
PTA+GE,1783598303439867.655	,3204.50244140625,9626.0,3204.50244140625,61,NPU:3
PTA,1783598303439899.242	,4228.50439453125,9626.0,4228.50439453125,61,NPU:3
PTA+GE,1783598303439899.242	,4228.50439453125,9626.0,4228.50439453125,61,NPU:3
PTA,1783598303439925.251	,3204.50244140625,9626.0,3204.50244140625,61,NPU:3
PTA+GE,1783598303439925.251	,3204.50244140625,9626.0,3204.50244140625,61,NPU:3
PTA,1783598303439926.002	,3204.50244140625,9626.0,3204.50244140625,61,NPU:3
PTA+GE,1783598303439926.002	,3204.50244140625,9626.0,3204.50244140625,61,NPU:3
PTA,1783598303440020.324	,3332.50244140625,9626.0,3332.50244140625,61,NPU:3
PTA+GE,1783598303440020.324	,3332.50244140625,9626.0,3332.50244140625,61,NPU:3
PTA,1783598303440049.778	,4356.50439453125,9626.0,4356.50439453125,61,NPU:3
PTA+GE,1783598303440049.778	,4356.50439453125,9626.0,4356.50439453125,61,NPU:3
PTA,1783598303440076.328	,3332.50244140625,9626.0,3332.50244140625,61,NPU:3
PTA+GE,1783598303440076.328	,3332.50244140625,9626.0,3332.50244140625,61,NPU:3
PTA,1783598303440076.858	,3332.50244140625,9626.0,3332.50244140625,61,NPU:3
PTA+GE,1783598303440076.858	,3332.50244140625,9626.0,3332.50244140625,61,NPU:3
PTA,1783598303440158.951	,3716.50244140625,9626.0,3716.50244140625,61,NPU:3
PTA+GE,1783598303440158.951	,3716.50244140625,9626.0,3716.50244140625,61,NPU:3
PTA,1783598303440187.464	,6788.50439453125,9626.0,6788.50439453125,61,NPU:3
PTA+GE,1783598303440187.464	,6788.50439453125,9626.0,6788.50439453125,61,NPU:3
PTA,1783598303440214.925	,3716.50244140625,9626.0,3716.50244140625,61,NPU:3
PTA+GE,1783598303440214.925	,3716.50244140625,9626.0,3716.50244140625,61,NPU:3
PTA,1783598303440215.606	,3716.50244140625,9626.0,3716.50244140625,61,NPU:3
PTA+GE,1783598303440215.606	,3716.50244140625,9626.0,3716.50244140625,61,NPU:3
PTA,1783598303440218.310	,3716.501953125,9626.0,3716.501953125,61,NPU:3
PTA+GE,1783598303440218.310	,3716.501953125,9626.0,3716.501953125,61,NPU:3
PTA,1783598303440219.272	,3716.501953125,9626.0,3716.501953125,61,NPU:3
PTA+GE,1783598303440219.272	,3716.501953125,9626.0,3716.501953125,61,NPU:3
PTA,1783598303440221.405	,3332.501953125,9626.0,3332.501953125,61,NPU:3
PTA+GE,1783598303440221.405	,3332.501953125,9626.0,3332.501953125,61,NPU:3
PTA,1783598303440221.936	,3332.501953125,9626.0,3332.501953125,61,NPU:3
PTA+GE,1783598303440221.936	,3332.501953125,9626.0,3332.501953125,61,NPU:3
PTA,1783598303440223.388	,3204.501953125,9626.0,3204.501953125,61,NPU:3
PTA+GE,1783598303440223.388	,3204.501953125,9626.0,3204.501953125,61,NPU:3
PTA,1783598303440224.089	,3204.501953125,9626.0,3204.501953125,61,NPU:3
PTA+GE,1783598303440224.089	,3204.501953125,9626.0,3204.501953125,61,NPU:3
PTA,1783598303440225.301	,3076.501953125,9626.0,3076.501953125,61,NPU:3
PTA+GE,1783598303440225.301	,3076.501953125,9626.0,3076.501953125,61,NPU:3
PTA,1783598303440225.852	,3076.501953125,9626.0,3076.501953125,61,NPU:3
PTA+GE,1783598303440225.852	,3076.501953125,9626.0,3076.501953125,61,NPU:3
PTA,1783598303440227.865	,2692.501953125,9626.0,2692.501953125,61,NPU:3
PTA+GE,1783598303440227.865	,2692.501953125,9626.0,2692.501953125,61,NPU:3
PTA,1783598303440228.696	,2692.501953125,9626.0,2692.501953125,61,NPU:3
PTA+GE,1783598303440228.696	,2692.501953125,9626.0,2692.501953125,61,NPU:3
PTA,1783598303440230.909	,2692.50146484375,9626.0,2692.50146484375,61,NPU:3
PTA+GE,1783598303440230.909	,2692.50146484375,9626.0,2692.50146484375,61,NPU:3
PTA,1783598303440231.470	,2692.50146484375,9626.0,2692.50146484375,61,NPU:3
PTA+GE,1783598303440231.470	,2692.50146484375,9626.0,2692.50146484375,61,NPU:3
PTA,1783598303440232.722	,2692.5009765625,9626.0,2692.5009765625,61,NPU:3
PTA+GE,1783598303440232.722	,2692.5009765625,9626.0,2692.5009765625,61,NPU:3
PTA,1783598303440233.724	,2692.5009765625,9626.0,2692.5009765625,61,NPU:3
PTA+GE,1783598303440233.724	,2692.5009765625,9626.0,2692.5009765625,61,NPU:3
PTA,1783598303440322.276	,3076.5009765625,9626.0,3076.5009765625,61,NPU:3
PTA+GE,1783598303440322.276	,3076.5009765625,9626.0,3076.5009765625,61,NPU:3
PTA,1783598303440348.205	,3076.50146484375,9626.0,3076.50146484375,61,NPU:3
PTA+GE,1783598303440348.205	,3076.50146484375,9626.0,3076.50146484375,61,NPU:3
PTA,1783598303440374.665	,3076.5009765625,9626.0,3076.5009765625,61,NPU:3
PTA+GE,1783598303440374.665	,3076.5009765625,9626.0,3076.5009765625,61,NPU:3
PTA,1783598303440375.206	,3076.5009765625,9626.0,3076.5009765625,61,NPU:3
PTA+GE,1783598303440375.206	,3076.5009765625,9626.0,3076.5009765625,61,NPU:3
PTA,1783598303440509.537	,3204.5009765625,9626.0,3204.5009765625,61,NPU:3
PTA+GE,1783598303440509.537	,3204.5009765625,9626.0,3204.5009765625,61,NPU:3
PTA,1783598303440534.745	,3204.50146484375,9626.0,3204.50146484375,61,NPU:3
PTA+GE,1783598303440534.745	,3204.50146484375,9626.0,3204.50146484375,61,NPU:3
PTA,1783598303440561.224	,3204.5009765625,9626.0,3204.5009765625,61,NPU:3
PTA+GE,1783598303440561.224	,3204.5009765625,9626.0,3204.5009765625,61,NPU:3
PTA,1783598303440561.755	,3204.5009765625,9626.0,3204.5009765625,61,NPU:3
PTA+GE,1783598303440561.755	,3204.5009765625,9626.0,3204.5009765625,61,NPU:3
PTA,1783598303440688.586	,3332.5009765625,9626.0,3332.5009765625,61,NPU:3
PTA+GE,1783598303440688.586	,3332.5009765625,9626.0,3332.5009765625,61,NPU:3
PTA,1783598303440713.793	,3332.50146484375,9626.0,3332.50146484375,61,NPU:3
PTA+GE,1783598303440713.793	,3332.50146484375,9626.0,3332.50146484375,61,NPU:3
PTA,1783598303440740.553	,3332.5009765625,9626.0,3332.5009765625,61,NPU:3
PTA+GE,1783598303440740.553	,3332.5009765625,9626.0,3332.5009765625,61,NPU:3
PTA,1783598303440741.044	,3332.5009765625,9626.0,3332.5009765625,61,NPU:3
PTA+GE,1783598303440741.044	,3332.5009765625,9626.0,3332.5009765625,61,NPU:3
PTA,1783598303441015.045	,3716.5009765625,9626.0,3716.5009765625,61,NPU:3
PTA+GE,1783598303441015.045	,3716.5009765625,9626.0,3716.5009765625,61,NPU:3
PTA,1783598303441088.305	,3716.50146484375,9626.0,3716.50146484375,61,NPU:3
PTA+GE,1783598303441088.305	,3716.50146484375,9626.0,3716.50146484375,61,NPU:3
PTA,1783598303441156.387	,3716.5009765625,9626.0,3716.5009765625,61,NPU:3
PTA+GE,1783598303441156.387	,3716.5009765625,9626.0,3716.5009765625,61,NPU:3
PTA,1783598303441157.138	,3716.5009765625,9626.0,3716.5009765625,61,NPU:3
PTA+GE,1783598303441157.138	,3716.5009765625,9626.0,3716.5009765625,61,NPU:3
PTA,1783598303441290.929	,3722.5009765625,9626.0,3722.5009765625,61,NPU:3
PTA+GE,1783598303441290.929	,3722.5009765625,9626.0,3722.5009765625,61,NPU:3
PTA,1783598303441353.382	,3722.50146484375,9626.0,3722.50146484375,61,NPU:3
PTA+GE,1783598303441353.382	,3722.50146484375,9626.0,3722.50146484375,61,NPU:3
PTA,1783598303441407.323	,3722.5009765625,9626.0,3722.5009765625,61,NPU:3
PTA+GE,1783598303441407.323	,3722.5009765625,9626.0,3722.5009765625,61,NPU:3
PTA,1783598303441408.585	,3722.5009765625,9626.0,3722.5009765625,61,NPU:3
PTA+GE,1783598303441408.585	,3722.5009765625,9626.0,3722.5009765625,61,NPU:3
PTA,1783598303441557.328	,3728.5009765625,9626.0,3728.5009765625,61,NPU:3
PTA+GE,1783598303441557.328	,3728.5009765625,9626.0,3728.5009765625,61,NPU:3
PTA,1783598303441672.811	,3744.50146484375,9626.0,3744.50146484375,61,NPU:3
PTA+GE,1783598303441672.811	,3744.50146484375,9626.0,3744.50146484375,61,NPU:3
PTA,1783598303441741.424	,3728.5009765625,9626.0,3728.5009765625,61,NPU:3
PTA+GE,1783598303441741.424	,3728.5009765625,9626.0,3728.5009765625,61,NPU:3
PTA,1783598303441741.965	,3728.5009765625,9626.0,3728.5009765625,61,NPU:3
PTA+GE,1783598303441741.965	,3728.5009765625,9626.0,3728.5009765625,61,NPU:3
PTA,1783598303441746.091	,3722.5009765625,9626.0,3722.5009765625,61,NPU:3
PTA+GE,1783598303441746.091	,3722.5009765625,9626.0,3722.5009765625,61,NPU:3
PTA,1783598303441746.732	,3722.5009765625,9626.0,3722.5009765625,61,NPU:3
PTA+GE,1783598303441746.732	,3722.5009765625,9626.0,3722.5009765625,61,NPU:3
PTA,1783598303442026.081	,4490.5009765625,9626.0,4490.5009765625,61,NPU:3
PTA+GE,1783598303442026.081	,4490.5009765625,9626.0,4490.5009765625,61,NPU:3
PTA,1783598303442094.193	,4490.50146484375,9626.0,4490.50146484375,61,NPU:3
PTA+GE,1783598303442094.193	,4490.50146484375,9626.0,4490.50146484375,61,NPU:3
PTA,1783598303442175.425	,4490.5009765625,9626.0,4490.5009765625,61,NPU:3
PTA+GE,1783598303442175.425	,4490.5009765625,9626.0,4490.5009765625,61,NPU:3
PTA,1783598303442176.126	,4490.5009765625,9626.0,4490.5009765625,61,NPU:3
PTA+GE,1783598303442176.126	,4490.5009765625,9626.0,4490.5009765625,61,NPU:3
PTA,1783598303442905.259	,4362.5009765625,9626.0,4362.5009765625,61,NPU:3
PTA+GE,1783598303442905.259	,4362.5009765625,9626.0,4362.5009765625,61,NPU:3
PTA,1783598303442905.980	,4362.5009765625,9626.0,4362.5009765625,61,NPU:3
PTA+GE,1783598303442905.980	,4362.5009765625,9626.0,4362.5009765625,61,NPU:3
PTA,1783598303442908.043	,4234.5009765625,9626.0,4234.5009765625,61,NPU:3
PTA+GE,1783598303442908.043	,4234.5009765625,9626.0,4234.5009765625,61,NPU:3
PTA,1783598303442908.684	,4234.5009765625,9626.0,4234.5009765625,61,NPU:3
PTA+GE,1783598303442908.684	,4234.5009765625,9626.0,4234.5009765625,61,NPU:3
PTA,1783598303442910.908	,4106.5009765625,9626.0,4106.5009765625,61,NPU:3
PTA+GE,1783598303442910.908	,4106.5009765625,9626.0,4106.5009765625,61,NPU:3
PTA,1783598303442913.642	,4106.5009765625,9626.0,4106.5009765625,61,NPU:3
PTA+GE,1783598303442913.642	,4106.5009765625,9626.0,4106.5009765625,61,NPU:3
PTA,1783598303442914.753	,3978.5009765625,9626.0,3978.5009765625,61,NPU:3
PTA+GE,1783598303442914.753	,3978.5009765625,9626.0,3978.5009765625,61,NPU:3
PTA,1783598303442915.965	,3978.5009765625,9626.0,3978.5009765625,61,NPU:3
PTA+GE,1783598303442915.965	,3978.5009765625,9626.0,3978.5009765625,61,NPU:3
PTA,1783598303442917.798	,3594.5009765625,9626.0,3594.5009765625,61,NPU:3
PTA+GE,1783598303442917.798	,3594.5009765625,9626.0,3594.5009765625,61,NPU:3
PTA,1783598303442918.339	,3594.5009765625,9626.0,3594.5009765625,61,NPU:3
PTA+GE,1783598303442918.339	,3594.5009765625,9626.0,3594.5009765625,61,NPU:3
PTA,1783598303442919.340	,3210.5009765625,9626.0,3210.5009765625,61,NPU:3
PTA+GE,1783598303442919.340	,3210.5009765625,9626.0,3210.5009765625,61,NPU:3
PTA,1783598303442919.751	,3210.5009765625,9626.0,3210.5009765625,61,NPU:3
PTA+GE,1783598303442919.751	,3210.5009765625,9626.0,3210.5009765625,61,NPU:3
PTA,1783598303442922.905	,2826.5009765625,9626.0,2826.5009765625,61,NPU:3
PTA+GE,1783598303442922.905	,2826.5009765625,9626.0,2826.5009765625,61,NPU:3
PTA,1783598303442924.178	,2826.5009765625,9626.0,2826.5009765625,61,NPU:3
PTA+GE,1783598303442924.178	,2826.5009765625,9626.0,2826.5009765625,61,NPU:3
PTA,1783598303443085.950	,2832.5009765625,9626.0,2832.5009765625,61,NPU:3
PTA+GE,1783598303443085.950	,2832.5009765625,9626.0,2832.5009765625,61,NPU:3
PTA,1783598303443094.423	,2832.50146484375,9626.0,2832.50146484375,61,NPU:3
PTA+GE,1783598303443094.423	,2832.50146484375,9626.0,2832.50146484375,61,NPU:3
PTA,1783598303443100.412	,2832.5009765625,9626.0,2832.5009765625,61,NPU:3
PTA+GE,1783598303443100.412	,2832.5009765625,9626.0,2832.5009765625,61,NPU:3
PTA,1783598303443100.792	,2832.5009765625,9626.0,2832.5009765625,61,NPU:3
PTA+GE,1783598303443100.792	,2832.5009765625,9626.0,2832.5009765625,61,NPU:3
PTA,1783598303443372.069	,3216.5009765625,9626.0,3216.5009765625,61,NPU:3
PTA+GE,1783598303443372.069	,3216.5009765625,9626.0,3216.5009765625,61,NPU:3
PTA,1783598303443378.008	,3216.50146484375,9626.0,3216.50146484375,61,NPU:3
PTA+GE,1783598303443378.008	,3216.50146484375,9626.0,3216.50146484375,61,NPU:3
PTA,1783598303443382.515	,3216.5009765625,9626.0,3216.5009765625,61,NPU:3
PTA+GE,1783598303443382.515	,3216.5009765625,9626.0,3216.5009765625,61,NPU:3
PTA,1783598303443383.095	,3216.5009765625,9626.0,3216.5009765625,61,NPU:3
PTA+GE,1783598303443383.095	,3216.5009765625,9626.0,3216.5009765625,61,NPU:3
PTA,1783598303443394.593	,3344.5009765625,9626.0,3344.5009765625,61,NPU:3
PTA+GE,1783598303443394.593	,3344.5009765625,9626.0,3344.5009765625,61,NPU:3
PTA,1783598303443398.389	,3344.50146484375,9626.0,3344.50146484375,61,NPU:3
PTA+GE,1783598303443398.389	,3344.50146484375,9626.0,3344.50146484375,61,NPU:3
PTA,1783598303443402.344	,3344.5009765625,9626.0,3344.5009765625,61,NPU:3
PTA+GE,1783598303443402.344	,3344.5009765625,9626.0,3344.5009765625,61,NPU:3
PTA,1783598303443402.795	,3344.5009765625,9626.0,3344.5009765625,61,NPU:3
PTA+GE,1783598303443402.795	,3344.5009765625,9626.0,3344.5009765625,61,NPU:3
PTA,1783598303443413.561	,3472.5009765625,9626.0,3472.5009765625,61,NPU:3
PTA+GE,1783598303443413.561	,3472.5009765625,9626.0,3472.5009765625,61,NPU:3
PTA,1783598303443417.517	,3472.50146484375,9626.0,3472.50146484375,61,NPU:3
PTA+GE,1783598303443417.517	,3472.50146484375,9626.0,3472.50146484375,61,NPU:3
PTA,1783598303443421.984	,3472.5009765625,9626.0,3472.5009765625,61,NPU:3
PTA+GE,1783598303443421.984	,3472.5009765625,9626.0,3472.5009765625,61,NPU:3
PTA,1783598303443422.615	,3472.5009765625,9626.0,3472.5009765625,61,NPU:3
PTA+GE,1783598303443422.615	,3472.5009765625,9626.0,3472.5009765625,61,NPU:3
PTA,1783598303443913.781	,3466.5009765625,9626.0,3466.5009765625,61,NPU:3
PTA+GE,1783598303443913.781	,3466.5009765625,9626.0,3466.5009765625,61,NPU:3
PTA,1783598303443914.352	,3466.5009765625,9626.0,3466.5009765625,61,NPU:3
PTA+GE,1783598303443914.352	,3466.5009765625,9626.0,3466.5009765625,61,NPU:3
PTA,1783598303443920.241	,2698.5009765625,9626.0,2698.5009765625,61,NPU:3
PTA+GE,1783598303443920.241	,2698.5009765625,9626.0,2698.5009765625,61,NPU:3
PTA,1783598303443920.742	,2698.5009765625,9626.0,2698.5009765625,61,NPU:3
PTA+GE,1783598303443920.742	,2698.5009765625,9626.0,2698.5009765625,61,NPU:3
PTA,1783598303443922.444	,2692.5009765625,9626.0,2692.5009765625,61,NPU:3
PTA+GE,1783598303443922.444	,2692.5009765625,9626.0,2692.5009765625,61,NPU:3
PTA,1783598303443922.995	,2692.5009765625,9626.0,2692.5009765625,61,NPU:3
PTA+GE,1783598303443922.995	,2692.5009765625,9626.0,2692.5009765625,61,NPU:3
PTA,1783598303503703.278	,2692.50146484375,9626.0,2692.50146484375,61,NPU:3
PTA+GE,1783598303503703.278	,2692.50146484375,9626.0,2692.50146484375,61,NPU:3
PTA,1783598303503742.187	,2692.501953125,9626.0,2692.501953125,61,NPU:3
PTA+GE,1783598303503742.187	,2692.501953125,9626.0,2692.501953125,61,NPU:3
PTA,1783598303503775.346	,2692.50146484375,9626.0,2692.50146484375,61,NPU:3
PTA+GE,1783598303503775.346	,2692.50146484375,9626.0,2692.50146484375,61,NPU:3
PTA,1783598303503775.767	,2692.50146484375,9626.0,2692.50146484375,61,NPU:3
PTA+GE,1783598303503775.767	,2692.50146484375,9626.0,2692.50146484375,61,NPU:3
PTA,1783598303503837.640	,2692.501953125,9626.0,2692.501953125,61,NPU:3
PTA+GE,1783598303503837.640	,2692.501953125,9626.0,2692.501953125,61,NPU:3
PTA,1783598303503842.307	,2708.50244140625,9626.0,2708.50244140625,61,NPU:3
PTA+GE,1783598303503842.307	,2708.50244140625,9626.0,2708.50244140625,61,NPU:3
PTA,1783598303503871.841	,2692.501953125,9626.0,2692.501953125,61,NPU:3
PTA+GE,1783598303503871.841	,2692.501953125,9626.0,2692.501953125,61,NPU:3
PTA,1783598303503872.372	,2692.501953125,9626.0,2692.501953125,61,NPU:3
PTA+GE,1783598303503872.372	,2692.501953125,9626.0,2692.501953125,61,NPU:3
PTA,1783598303503875.557	,2692.50146484375,9626.0,2692.50146484375,61,NPU:3
PTA+GE,1783598303503875.557	,2692.50146484375,9626.0,2692.50146484375,61,NPU:3
PTA,1783598303503876.348	,2692.50146484375,9626.0,2692.50146484375,61,NPU:3
PTA+GE,1783598303503876.348	,2692.50146484375,9626.0,2692.50146484375,61,NPU:3
PTA,1783598303504028.456	,2692.501953125,9626.0,2692.501953125,61,NPU:3
PTA+GE,1783598303504028.456	,2692.501953125,9626.0,2692.501953125,61,NPU:3
PTA,1783598303504248.476	,2692.50244140625,9626.0,2692.50244140625,61,NPU:3
PTA+GE,1783598303504248.476	,2692.50244140625,9626.0,2692.50244140625,61,NPU:3
PTA,1783598303504252.842	,2708.50341796875,9626.0,2708.50341796875,61,NPU:3
PTA+GE,1783598303504252.842	,2708.50341796875,9626.0,2708.50341796875,61,NPU:3
PTA,1783598303504281.896	,2692.50244140625,9626.0,2692.50244140625,61,NPU:3
PTA+GE,1783598303504281.896	,2692.50244140625,9626.0,2692.50244140625,61,NPU:3
PTA,1783598303504282.507	,2692.50244140625,9626.0,2692.50244140625,61,NPU:3
PTA+GE,1783598303504282.507	,2692.50244140625,9626.0,2692.50244140625,61,NPU:3
PTA,1783598303504409.337	,2692.5029296875,9626.0,2692.5029296875,61,NPU:3
PTA+GE,1783598303504409.337	,2692.5029296875,9626.0,2692.5029296875,61,NPU:3
PTA,1783598303504437.820	,2708.50341796875,9626.0,2708.50341796875,61,NPU:3
